Employee ID,First Name,Last Name,Gender,Country,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
EMP-17217,Alexander,Johnson,Female,Italy,Rome,2023-01-29,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,Yes,43055,1995-10-01,,43916
EMP-17218,Jesse,Thicknesse,Male,UK,Bristol,2019-04-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,50114,1985-11-24,,50114
EMP-17219,Alexander,Weasley,Male,Spain,Barcelona,2015-02-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,40148,1995-06-16,,40148
EMP-17220,William,Carrow,Male,Italy,Rome,2016-12-01,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,69546,1982-11-19,2019-01-19,73023
EMP-17221,Jacob,Fenwick,Male,UK,London,2022-02-17,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,58297,1977-12-13,,60045
EMP-17222,Dean,Potter,Male,France,Lyon,2017-03-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,75339,1980-09-04,,81366
EMP-17223,Tara,Vector,Male,UK,Edinburgh,2019-07-02,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,58761,1980-03-16,,60523
EMP-17224,Diana,Maxime,Male,France,Marseille,2019-06-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,40203,1990-08-18,,40203
EMP-17225,Patricia,Whitby,Female,Italy,Rome,2017-11-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,77274,1975-11-06,,85001
EMP-17226,Denise,Diggory,Female,UK,London,2015-08-05,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,43039,1992-12-07,,43899
EMP-17227,Dennis,Bell,Female,Germany,Hamburg,2022-08-29,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Needs Improvement,Yes,46336,1993-05-27,,47262
EMP-17228,Carl,King,Female,Germany,Berlin,2019-07-27,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,57283,1989-02-07,,58428
EMP-17229,Hannah,Rosier,Female,Germany,Hamburg,2015-12-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,66717,1982-10-30,,71387
EMP-17230,Annette,Rookwood,Female,Germany,Berlin,2019-08-18,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,53715,1986-05-07,,54789
EMP-17231,Nathan,Sloper,Female,Spain,Barcelona,2017-09-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,60844,1976-12-16,,66928
EMP-17232,Dawn,Stebbins,Female,France,Marseille,2019-02-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,78285,1987-11-11,,83764
EMP-17233,Jennifer,Sprout,Female,Italy,Milan,2016-01-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,65083,1982-06-21,,69638
EMP-17234,Stephanie,Coote,Female,France,Paris,2020-04-07,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,76078,1973-08-29,,83685
EMP-17235,Karen,Travers,Male,Italy,Rome,2017-06-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32604,1989-12-06,,32604
EMP-17236,Anthony,Black,Female,France,Marseille,2024-04-03,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,57152,2000-02-15,,58295
EMP-17237,Edward,Wood,Female,UK,London,2024-06-29,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,42610,2002-08-03,,43462
EMP-17238,Michelle,Avery,Male,Italy,Florence,2021-08-18,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,57413,1985-05-12,,59135
EMP-17239,Jamie,Edgecombe,Female,UK,Edinburgh,2024-10-08,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,Yes,44479,1996-09-18,,45368
EMP-17240,Christian,Nott,Female,Spain,Madrid,2018-01-07,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,62660,1980-09-30,,68926
EMP-17241,Kenneth,Rowle,Male,Italy,Milan,2023-06-10,Auror Office,Auror,Advanced Magic Studies,Excellent,No,65625,1997-10-15,,68906
EMP-17242,Alexis,Goldstein,Male,UK,Edinburgh,2017-06-14,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,32235,1990-08-17,2020-05-28,32235
EMP-17243,Robert,Ackerley,Female,Spain,Madrid,2018-08-22,Auror Office,Auror,Advanced Magic Studies,Needs Improvement,No,66975,1981-08-07,,73672
EMP-17244,Maria,Moon,Female,UK,Bristol,2016-11-01,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,57064,1990-12-08,,58205
EMP-17245,James,Zabini,Male,Italy,Florence,2015-11-17,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,40897,1981-07-03,,40897
EMP-17246,Ryan,Ollivander,Male,Italy,Milan,2021-07-05,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,Yes,57045,1999-06-05,,57045
EMP-17247,Thomas,Chang,Male,France,Paris,2021-06-28,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,58187,1985-03-05,2022-03-13,62841
EMP-17248,Reginald,Brown,Female,Germany,Berlin,2017-07-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,33631,1996-11-06,,34303
EMP-17249,Sarah,Wenlock,Male,Spain,Barcelona,2017-11-21,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,34990,1988-11-11,,34990
EMP-17250,Anthony,Wood,Male,France,Paris,2017-07-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,66528,1968-10-21,,71850
EMP-17251,Laura,Lockhart,Female,Germany,Munich,2020-09-13,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,67969,1993-12-27,,72726
EMP-17252,Jennifer,Dearborn,Female,Germany,Munich,2021-08-26,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,46309,1995-10-08,,47235
EMP-17253,Michael,MacDougal,Male,UK,London,2016-03-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,42028,1995-12-06,,42028
EMP-17254,Brandy,King,Female,Germany,Berlin,2021-12-18,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,58915,1996-03-27,,60093
EMP-17255,Steven,Fitzwilliam,Female,France,Paris,2015-03-03,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,52302,1980-12-17,,55963
EMP-17256,Cody,Binns,Female,Italy,Rome,2020-04-28,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,73984,1971-05-19,2021-01-26,81382
EMP-17257,Matthew,Bones,Male,Spain,Seville,2019-02-21,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,43761,1991-06-26,,43761
EMP-17258,Anthony,Bole,Male,UK,London,2024-07-30,Auror Office,Auror,Advanced Magic Studies,Needs Improvement,No,60677,1984-10-24,,65531
EMP-17259,Christina,Rosmerta,Male,UK,London,2022-11-07,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,57907,1991-07-21,,57907
EMP-17260,Karen,Fletcher,Male,UK,Bristol,2016-07-09,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,58059,1979-10-09,,62703
EMP-17261,Shannon,Avery,Female,Italy,Rome,2015-08-04,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,42531,1991-09-29,,43381
EMP-17262,Daniel,Moon,Female,Germany,Munich,2017-09-22,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,66908,1970-12-10,,73598
EMP-17263,Oscar,Dearborn,Male,Germany,Hamburg,2024-03-12,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,58451,2003-01-18,,58451
EMP-17264,Thomas,Stebbins,Female,France,Marseille,2015-09-14,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,49924,1988-01-23,,50922
EMP-17265,Tyler,Jordan,Female,France,Paris,2016-04-14,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,50427,1984-07-30,,51435
EMP-17266,Angel,Fenwick,Male,UK,Edinburgh,2018-02-27,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,Yes,59814,1982-04-07,,59814
EMP-17267,Molly,Chambers,Female,Spain,Madrid,2019-04-27,Auror Office,Auror,Advanced Magic Studies,Excellent,No,68016,1984-09-21,,72777
EMP-17268,Rick,Baddock,Male,Spain,Barcelona,2019-10-02,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,59422,1997-06-03,,59422
EMP-17269,Daniel,Morgana,Male,Italy,Florence,2016-11-26,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,46740,1993-10-21,,46740
EMP-17270,Lindsey,Sinistra,Male,Spain,Barcelona,2017-11-04,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,65754,1987-03-06,,69041
EMP-17271,Mary,Mulciber,Female,Spain,Seville,2016-03-01,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,33324,1994-04-01,,33990
EMP-17272,John,Abercrombie,Female,Spain,Madrid,2022-09-26,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Needs Improvement,Yes,42890,1992-02-16,2023-11-17,43747
EMP-17273,Mandy,Longbottom,Male,Spain,Madrid,2015-12-01,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,44686,1988-05-25,,44686
EMP-17274,Melissa,Creevey,Male,UK,Edinburgh,2020-02-17,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,57077,1990-02-16,,57077
EMP-17275,Michael,Hopkirk,Female,UK,Bristol,2017-03-29,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,54610,1983-07-08,,55702
EMP-17276,Ray,Tonks,Male,Spain,Madrid,2016-07-30,Auror Office,Auror,Advanced Magic Studies,Excellent,No,67231,1987-08-18,,70592
EMP-17277,Herbert,Burbage,Male,Germany,Berlin,2017-06-14,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,62261,1989-02-15,,62261
EMP-17278,Karina,Bones,Male,Germany,Berlin,2024-12-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,62173,1984-03-18,,67146
EMP-17279,Robin,Grubbly-Plank,Female,France,Marseille,2017-05-31,Auror Office,Investigator,Advanced Magic Studies,Good,No,56306,1989-11-26,,60247
EMP-17280,Kevin,Avery,Male,France,Paris,2015-04-16,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,76985,1985-03-03,2020-05-26,80834
EMP-17281,Nicole,Wenlock,Female,France,Marseille,2022-08-03,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,40311,2000-09-05,,41117
EMP-17282,Jared,Snape,Female,Germany,Hamburg,2021-05-24,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,53892,1982-03-10,,56586
EMP-17283,Darlene,Fudge,Male,Italy,Florence,2018-02-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,64503,1982-06-14,,67728
EMP-17284,Cody,Moody,Male,Spain,Seville,2021-01-03,Auror Office,Investigator,Advanced Magic Studies,Good,No,59618,1986-05-29,,62598
EMP-17285,Christian,McGonagall,Female,Spain,Madrid,2017-03-22,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,56317,1988-04-02,2021-03-11,57443
EMP-17286,Loretta,Montague,Male,Spain,Seville,2022-12-03,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,33284,2003-03-12,,33284
EMP-17287,Dennis,Hooch,Female,Spain,Seville,2024-06-24,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,47508,1985-04-29,2024-12-29,49883
EMP-17288,Breanna,Bell,Male,Germany,Hamburg,2020-11-13,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,53422,1988-02-12,,53422
EMP-17289,Patrick,Abercrombie,Female,UK,Edinburgh,2020-12-19,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,79643,1974-10-23,,87607
EMP-17290,Daniel,Travers,Female,France,Marseille,2017-03-27,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,61898,1979-01-23,,68087
EMP-17291,Stephanie,Binns,Male,France,Marseille,2016-11-17,Auror Office,Auror,Advanced Magic Studies,Good,No,55885,1982-05-06,,58679
EMP-17292,Sandra,Strout,Male,Germany,Berlin,2024-02-19,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,69156,1994-01-19,,72613
EMP-17293,Linda,Bones,Female,Spain,Madrid,2016-07-18,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,59640,1984-06-21,,60832
EMP-17294,Victoria,Gaunt,Male,France,Lyon,2024-03-12,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,46117,1992-12-28,,46117
EMP-17295,Nicole,Bates,Male,UK,Bristol,2019-11-10,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,76542,1988-02-15,,80369
EMP-17296,Angela,Burbage,Female,Italy,Florence,2019-05-06,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,41964,1997-07-06,,42803
EMP-17297,Robert,Skeeter,Female,Italy,Rome,2023-09-27,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,Yes,55436,1995-03-28,,59316
EMP-17298,Nicolas,Yaxley,Male,UK,London,2018-08-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,41123,1996-07-18,,41123
EMP-17299,Vincent,Cadwallader,Female,UK,Edinburgh,2016-01-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,71459,1966-05-13,,78604
EMP-17300,Stephen,Capper,Male,Spain,Madrid,2019-07-31,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,Yes,61017,1990-03-21,,61017
EMP-17301,Kara,McGonagall,Male,Italy,Florence,2015-05-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,44782,1989-02-13,,44782
EMP-17302,Daniel,Karkaroff,Male,Italy,Milan,2022-06-16,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,48662,1985-06-30,2024-02-24,50121
EMP-17303,Kelly,Skeeter,Female,Italy,Rome,2015-07-22,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,54943,1983-12-06,,58789
EMP-17304,Christopher,Skeeter,Female,UK,Edinburgh,2024-08-25,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,66136,1979-02-16,,72749
EMP-17305,Brent,Weasley,Female,UK,Bristol,2020-02-12,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,55538,1976-08-17,,58314
EMP-17306,Sarah,Runcorn,Female,Germany,Munich,2024-09-19,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,68308,1992-10-02,,73089
EMP-17307,Cathy,Smith,Male,Spain,Madrid,2018-06-06,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,Yes,57136,1985-02-21,,59992
EMP-17308,Mark,Merrythought,Male,UK,Bristol,2017-03-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,67990,1973-12-03,2024-05-07,73429
EMP-17309,Amber,Bates,Female,UK,London,2018-12-03,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,64802,1978-06-08,,71282
EMP-17310,Joseph,Goldstein,Male,Germany,Berlin,2023-09-04,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,31495,2001-02-16,,31495
EMP-17311,Eric,Umbridge,Male,Italy,Rome,2015-08-31,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,76551,1982-11-07,,80378
EMP-17312,Robert,Moody,Female,France,Lyon,2018-10-23,Auror Office,Auror,Advanced Magic Studies,Excellent,No,52253,1988-08-08,2023-10-16,55910
EMP-17313,Jacob,Moon,Female,Italy,Milan,2019-09-01,Auror Office,Auror,Advanced Magic Studies,Good,No,53879,1987-01-14,,57650
EMP-17314,Cameron,Nott,Female,UK,Edinburgh,2015-03-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,38376,1988-01-17,,39143
EMP-17315,Julia,Sinistra,Male,Germany,Hamburg,2017-10-31,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,69959,1974-08-24,,75555
EMP-17316,Sheila,Towler,Female,Germany,Munich,2023-05-14,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,55977,2000-01-24,,57096
EMP-17317,Michael,Montague,Female,Spain,Barcelona,2017-07-11,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,49999,1978-01-17,,52498
EMP-17318,Natalie,Quincey,Male,Spain,Madrid,2020-08-05,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,67464,1980-08-24,,72861
EMP-17319,Bruce,Zeller,Female,France,Paris,2018-09-15,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,68241,1968-10-21,,75065
EMP-17320,April,Hufflepuff,Female,Spain,Madrid,2015-04-23,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,51381,1989-08-30,,52408
EMP-17321,Julia,Goldstein,Male,Germany,Munich,2019-03-26,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,33906,1994-03-19,,33906
EMP-17322,Brittney,Rookwood,Male,Italy,Rome,2021-11-11,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,59183,1994-08-07,2023-05-16,59183
EMP-17323,Zachary,Higgs,Male,Spain,Barcelona,2015-01-31,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,50776,1970-03-24,,52299
EMP-17324,Kimberly,Jones,Female,Germany,Hamburg,2024-09-22,Auror Office,Auror,Advanced Magic Studies,Good,Yes,59473,1997-10-26,,63636
EMP-17325,Johnny,Quirrell,Male,Germany,Hamburg,2016-07-13,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,61897,1975-09-09,,63753
EMP-17326,Aaron,Boot,Male,France,Marseille,2021-11-29,Auror Office,Auror,Advanced Magic Studies,Good,Yes,60804,1995-07-09,,63844
EMP-17327,Melissa,Bulstrode,Male,UK,London,2024-11-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,54917,2004-06-11,,54917
EMP-17328,Karen,Keddle,Male,Spain,Barcelona,2021-07-17,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,62196,1995-11-21,,62196
EMP-17329,Dominic,Applebee,Female,Italy,Milan,2017-08-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,65774,1975-08-16,,72351
EMP-17330,Sarah,Bagman,Male,Germany,Berlin,2023-05-31,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,40683,1996-11-10,,40683
EMP-17331,Amanda,Nott,Male,Italy,Milan,2024-11-25,Auror Office,Auror,Advanced Magic Studies,Excellent,No,66176,1996-05-19,,69484
EMP-17332,Jody,Vance,Male,Italy,Rome,2024-10-26,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,49959,1995-06-30,,49959
EMP-17333,Alan,Bones,Female,France,Marseille,2015-10-05,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,56949,1988-12-29,,58087
EMP-17334,Amy,Whitby,Male,Italy,Milan,2020-09-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,71379,1980-12-23,,77089
EMP-17335,Ronald,Longbottom,Male,Germany,Munich,2016-05-25,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,32665,1995-09-25,,32665
EMP-17336,John,Abercrombie,Male,Germany,Berlin,2019-05-23,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,41593,1991-01-09,,41593
EMP-17337,Sandra,Karkaroff,Male,Germany,Hamburg,2015-11-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,44522,1986-04-10,,44522
EMP-17338,Gabrielle,Davies,Female,Germany,Hamburg,2023-10-06,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,32885,1998-07-02,,33542
EMP-17339,David,Longbottom,Female,Italy,Rome,2019-03-28,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,60412,1984-01-21,,64640
EMP-17340,Mary,Jenkins,Male,France,Marseille,2016-08-24,Auror Office,Auror,Advanced Magic Studies,Good,No,67110,1988-12-21,,70465
EMP-17341,Sarah,Bates,Female,UK,London,2022-08-01,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,Yes,46256,1989-01-03,,47181
EMP-17342,Lucas,Keddle,Male,Spain,Barcelona,2023-11-27,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,68613,1976-11-01,,74102
EMP-17343,Mike,Fudge,Female,Spain,Seville,2024-06-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,44358,2005-06-14,,45245
EMP-17344,Walter,Urquart,Male,France,Paris,2019-05-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,78579,1980-08-29,,84865
EMP-17345,Kyle,Selwyn,Male,Spain,Seville,2024-10-02,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,68563,1998-06-22,,71991
EMP-17346,Cynthia,Greengrass,Male,Germany,Hamburg,2015-04-23,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,77080,1971-10-11,,83246
EMP-17347,Michael,Fawcett,Male,Spain,Seville,2015-03-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,40305,1986-05-22,,40305
EMP-17348,John,Thicknesse,Male,Germany,Berlin,2020-07-05,Auror Office,Auror,Advanced Magic Studies,Good,No,66956,1993-07-05,,70303
EMP-17349,Anthony,Quirrell,Male,France,Paris,2022-01-09,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,Yes,44369,1994-01-15,,44369
EMP-17350,Sherry,Wood,Male,France,Marseille,2020-06-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,49105,1991-11-16,,49105
EMP-17351,Brandi,Silvanus,Male,France,Marseille,2019-04-05,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,57723,1989-02-06,,57723
EMP-17352,Ryan,Silvanus,Male,Spain,Madrid,2019-08-26,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,51409,1993-06-08,,51409
EMP-17353,Cody,Hooch,Female,Italy,Rome,2017-07-10,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,48718,1974-05-18,,51153
EMP-17354,Joseph,Snape,Male,Germany,Munich,2024-05-13,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,42080,1996-09-24,,42080
EMP-17355,Jasmine,Ackerley,Male,UK,London,2015-04-10,Magical Creature Department,Beast Handler,Magical Creatures Training,Needs Improvement,Yes,45670,1980-01-14,,45670
EMP-17356,Haley,MacDougal,Male,UK,London,2024-03-03,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,72041,1977-04-27,,77804
EMP-17357,Denise,Bagman,Male,Spain,Barcelona,2017-08-03,Auror Office,Auror,Advanced Magic Studies,Good,Yes,66608,1979-12-17,,71936
EMP-17358,Candace,Spinnet,Female,Italy,Rome,2023-09-25,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,55109,1998-12-16,,56211
EMP-17359,Edward,Bones,Male,France,Marseille,2019-12-01,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,61632,1974-12-26,,63480
EMP-17360,Arthur,Granger,Female,Germany,Berlin,2021-08-27,Auror Office,Investigator,Advanced Magic Studies,Good,No,61445,1984-01-28,,67589
EMP-17361,Paige,Slytherin,Male,UK,Bristol,2020-11-24,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,43493,1999-06-09,,43493
EMP-17362,Haley,Doge,Male,Germany,Munich,2023-06-15,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,64106,1987-05-27,,66029
EMP-17363,Jeremy,McLaggen,Male,Italy,Milan,2017-04-24,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,43728,1995-04-15,,43728
EMP-17364,Robert,Rivers,Female,Spain,Madrid,2021-02-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,72301,1977-09-08,,79531
EMP-17365,Maxwell,Peverell,Male,Italy,Rome,2017-09-19,Auror Office,Investigator,Advanced Magic Studies,Good,No,55972,1981-07-11,,60449
EMP-17366,Alan,Fawcett,Female,Italy,Rome,2022-09-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,73552,1973-05-10,,80907
EMP-17367,Christine,Macmillan,Male,Germany,Hamburg,2016-06-25,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,51319,1976-12-08,,52858
EMP-17368,Andrea,Spinnet,Female,UK,London,2024-07-11,Auror Office,Auror,Advanced Magic Studies,Good,No,61761,1986-12-04,,67937
EMP-17369,Ana,Patil,Female,Germany,Munich,2020-08-25,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,35090,1992-06-29,,35791
EMP-17370,Courtney,Pritchard,Female,Spain,Barcelona,2022-02-14,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,49724,1988-04-29,,50718
EMP-17371,Anne,Wenlock,Female,UK,London,2020-07-27,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,55616,1986-06-25,,59509
EMP-17372,Danny,Travers,Female,UK,London,2019-11-18,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,46324,1993-06-07,,47250
EMP-17373,Steven,Macmillan,Male,France,Paris,2015-07-17,Auror Office,Auror,Advanced Magic Studies,Good,No,63275,1976-08-07,,68337
EMP-17374,Brian,Fawley,Male,France,Marseille,2017-12-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,49126,1986-09-10,,49126
EMP-17375,Andrew,Abercrombie,Male,France,Lyon,2022-04-03,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,30795,1999-03-22,,30795
EMP-17376,Anna,Jones,Male,Italy,Milan,2016-06-13,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,61750,1970-10-31,,66690
EMP-17377,Stephen,Brown,Female,France,Paris,2023-11-20,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,79856,1978-10-18,,87841
EMP-17378,Jennifer,Cresswell,Female,France,Marseille,2015-07-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,76035,1968-08-04,,83638
EMP-17379,Tonya,Runcorn,Female,France,Lyon,2017-12-28,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,58874,1979-11-04,,61817
EMP-17380,Jessica,Dumbledore,Female,Italy,Milan,2017-03-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,66982,1986-07-08,,71670
EMP-17381,Michael,Bones,Female,Germany,Munich,2022-04-08,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,61540,1983-06-18,,67694
EMP-17382,Diana,Wilkes,Female,Italy,Milan,2017-02-16,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,66879,1977-08-27,,73566
EMP-17383,Jennifer,Dumbledore,Female,France,Marseille,2019-07-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,39176,1998-07-29,,39959
